language,location,message
es,,"RT @IneEstevez: Se incendia Notre Dame y todo el mundo pende de un hilo. Bombardean iglesias y hoteles de Sri Lanka, mueren hombres, mujeres, niños..... qué silencio. Hay escalafón para todo."
en,"Texas, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Toronto, Ontario, Canada",RT @hijxdelsol: i got 20+ notifications for Notre Dame being on fire and only 3  for the 8 explosions in Sri Lanka that over 200 people have lost their lives in. the way the West doesn’t value people in the global south as people will always be infuriating
en,"Toronto, Ontario, Canada",RT @hijxdelsol: i got 20+ notifications for Notre Dame being on fire and only 3  for the 8 explosions in Sri Lanka that over 200 people have lost their lives in. the way the West doesn’t value people in the global south as people will always be infuriating
en,Earth,RT @TheOnion: Investigators Trace Cause Of Notre Dame Fire To Cathedral’s Outdated 12th-Century Electrical System https://t.co/gahx6bVNEq https://t.co/uFnR6SyZmH
es,Madrid - Burgos,"RT @GIGANTESbasket: Día inolvidable en Burgos (@SanPabloBurgos)

✍️ Homenaje a #NotreDame, mate de 360 grados y victoria vital contra @ClubEstudiantes (102-82)

https://t.co/qfn2qUeIf8 https://t.co/tolTmpHeDK"
fr,,RT @tsilva3: Hoje foi mais que especial 🙏🙏 NOTRE-DAME https://t.co/7M2IgxSo8N
en,,RT @JackPosobiec: @Cernovich @willchamberlain Notice AP used the same set phrase for Notre Dame “Tourists and Easter worshippers” https://t.co/ojQyt1T835
en,,RT @accidentalhurt: I know that the Notre Dame is a very important landmark but the fact that billionaires have pledged over 600 million dollars in under 24 hours to help fix it just really puts into perspective how easily rich people could help solve world issues if they cared
en,insta @bellereid_,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
fr,Novalaise,"Notre-Dame, symbole d’une France qui prend feu https://t.co/bxuLlyWrFd"
en,"Branson, MO USA","RT @FiveRights: I guess the explosions &amp; fires at the hotels and churches in Sri Lanka that killed at least 207 people simply ""broke out"" like the 875 church fires in France including the one at Notre Dame.
On Easter."
es,Guayaquil,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,,"RT @G_mrcco: 3 jours que Notre Dame a brûlé -&gt; on ouvre une cellule psychologique pour le personnel du ministère de la culture. 

15ans que nos hôpitaux se meurent et que son personnel soignant se suicide -&gt; absolument rien, on évite le sujet. 

J’ai même pas les mots devant tant de bêtise."
en,FLAVORTOWN,"RT @ajplus: 180,000 bees that live in the Notre Dame survived the fire. Their beekeeper says the smoke didn't hurt them (since they don't have lungs), it just made them fall asleep. 🐝 https://t.co/462d3sjgfX"
en,Australia,"RT @pwafork: The utter ignorance of supposedly sophisticated people when discussing Christianity - be it Scott Morrison’s Pentecostalism, thinking the “body of Christ” at Notre Dame was a statue, or describing Sri Lanka terror victims as “Easter worshippers”, shows them up as a bunch of rubes"
sv,Sverige,Allllll I'm saying is that spending that  big ass amount of money to rebuild Notre Dame is kind of you know stupid when there is literally thousands of other things that money could go to. You know to helps those who are actually in need or the climate?
en,,LifePetitions - Petitions for a Culture of Life https://t.co/wWwVgEhzXo
fr,Occitanie,"RT @pascalfagnoux: Accidentel ou pas l'incendie de Notre Dame constitue quelque part un signe, un message que notre civilisation est en danger et que sans sursaut nous allons droit vers l'abîme. Reste à savoir si collectivement notre peuple saura reprendre sa destinée en main. Le temps est compté."
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Illinois, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
pt,"São Paulo, Brasil","@RomeroMartins1 @roxmo Ok. A Notre Dame é patrimônio mundial e tem sim sua importância, mas esses milhões de doação não seriam melhor empregados se fossem para salvar vidas como as vítimas da recente tragedia de Moçambique?!"
en,,"RT @herondalest: no one is talking about sri lanka,, some of y’all care more about a building than 130 human lives and it shows. where are the billionaires who donated money to fix notre dame at while the world is in a constant state of violence and war???"
en,Land of Hornbill,"RT @joekityong: Why I think billionaires moved so quickly to donate so much money for Notre Dame. (A THREAD) 

Spoilers: it has nothing to do with charity."
en,,"RT @GFFN: Lyon defender Jason Denayer on the €600m committed by billionaires to restoring Notre Dame: ""A wonderful gesture but a shame that they don't do the same for the thousands of children dying of famine."" (IG)"
en,Music,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Nashville, TN","RT @DavidAFrench: As Christians grieve the damage to Notre Dame, remember Jeremiah's words, written at another time of terrible loss, the fall of Jerusalem: “The steadfast love of the Lord never ceases; his mercies never come to an end."" https://t.co/TvOm50NELz"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"Santiago, Chile",RT @jtgazmuri: África recibe anualmente miles de millones de euros en ayudas humanitarias. El problema no es Notre Dame: el problema es que África está infestada de gobiernos socialistas y totalitarios. https://t.co/ZpGfNGYnk8
en,Princeton,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,"RT @Gerardo_cerrone: Cuando @lopezobrador_ supo de la tragedia en la catedral de Notre Dame dió las condolencias de inmediato pero de lo acontecido en Minatitlán no ha querido decir nada.

¿que clase de presidente tenemos que le vale madre su propia gente?

 #VeracruzEstadoFallido
#ConLosNiñosNo"
en,"London, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Puerto Rico,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,null,Bolívar en Notre-Dame https://t.co/CDXl0ohCT4 vía @prodavinci
pt,"Belford Roxo, Rio de Janeiro",RT @futtmais: Linda camisa do PSG para Notre-Dame. https://t.co/AjTIzsy23Z
en,United Kingdom,RT @corto20: 📣 vidéo surveillance Activité suspecte sur le toit de Notre Dame avant le départ de feu                   https://t.co/vDGOiv72Q2 via @YouTube
pt,,RT @BabalorixaA: Brasil doará três gárgulas para a reconstrução da Notre-Dame. https://t.co/TGRJflunhA
en,,"RT @jarue369: ""The New York Times describes the world’s most important church with the world’s most advanced fire suppression system an old dusty barn that was 'built to burn.'"" Why is @nytimes lying about Notre Dame? https://t.co/TFC6AUW6su"
en,,"RT @EmmanuelMacron: Personne n'oubliera les premières minutes. La France, sidérée, voit la flèche de Notre-Dame s'effondrer. Et tout de suite, ils prennent tous les risques pour sauver ce qui peut l'être. En mémoire de cette nuit, ils recevront la Médaille d'or pour acte de courage et de dévouement. https://t.co/UfHybHkVE2"
it,,"RT @Partisangirl: The Israeli/french Rabbi who said the #NotreDame fire was punishment from God, also said Israelis are Obligated to Burn Down Churches.

Shlomo Aviner is head Rabbi of the temple mount &amp; of illegal settlements in the west bank

Zionism is the jewish ISIS.
  https://t.co/08InLYU5hq"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Cary, NC","RT @JamesHasson20: “Let’s rebuild your holy site, completed in 1345, according to my desire to stick it to this group of losers in 2019” is not the enlightened take you think it is.  https://t.co/v7kZr46MTx via @thedailybeast"
pl,Poland -Podkarpacie,"RT @MATYLDA__: . Zagarnął go bezprawnie ze Skarbca Koronnego na Wawelu i z Polski wywiózł do Francji król Jan Kazimierz po swej abdykacji. Po wielu kolejach losu trafił ostatecznie do skarbca katedry Notre Dame.

https://t.co/ic2yk6UsVF https://t.co/A0jnrxXRan"
en,outer space,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,Por aquí por allá,"RT @appo_stol: A ver si les brotan las lágrimas a los mismos que las soltaron por Notre Dame. 

Destruida una pirámide maya de 2.300 años en Belice para hacer una carretera https://t.co/PP8uZu5Kq7"
en,"Lander, WY","Catholic universities: get yourself a president who can write about the Notre Dame fire—about art, permanence, the throwaway culture, and our desire for the beautiful—as eloquently and insightfully as Tom Hibbs. @UofDallas @dallasnews https://t.co/ndbrU93I1X"
en,Probably in bed avoiding life,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Georgia, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,"Medellín, Colombia","RT @AnandWrites: .@EmmanuelMacron, a former banker, eliminated France's wealth tax because the rich apparently couldn't afford to underwrite social programs at the level they were.

Then the Notre Dame fire happened, and billionaires got into a contest to give away money.

https://t.co/SrRNSMkBCo https://t.co/021c7Q8S8m"
en,Georgia Southern University,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
es,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Where i lay my head is home,"RT @twitweeting: Terrorism in Sri Lanka with over 200 people dead and people are making jokes about it and it’s no longer trending.
When Notre Dame caught fire it was trending for days. No one died.
#PrayForSriLanka"
es,"Neuquén, Argentina","RT @agustindebeitia: Hermosa nota de @JorgeGMar, que eleva la mirada sobre el estremecedor incendio en Notre Dame e identifica posibles signos auspiciosos detrás de la conmoción mundial.
La cruz y Nuestra Señora https://t.co/Zc8aATLmGg vía @LaPrensaAr"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,At the edge of the darkness,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,"RT @TheBeaverton: Catholic Church assures billionaires that none of their Notre Dame donations will go to poor

https://t.co/dBcOrBXEzY #EasterSunday #Vatican #NotredameEnLlamas https://t.co/JYyTrJVjMj"
en,UT,Somehow going to see burnt down Notre Dame is way more metal
fr,Martinique,RT @PSG_inside: Hommage à Notre-Dame de Paris 🙌 https://t.co/jPHm0RZHbt
en,"San Jose, CA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,El incendio en la catedral de Notre Dame de Francia fue en realidad un ataque realizado desde el espacio con un arma láser para destruir la historia del derramamiento de sangre desde la primera y segunda guerra mundial para frenar futuras guerras frías y que Europa se una a Rusia
