language,location,message
en,"Birmingham, AL","RT @RoyalFineArt: Notre-Dame competition an extraordinary opportunity, says Norman Foster. https://t.co/uQxmDZgHbz https://t.co/FPpQgUmckF"
en,foot,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,Mystery figure on Notre Dame Rooftop before fire https://t.co/J43CoKGLJd via @YouTube
es,Uruguay-Durazno,"RT @M_modernel: Sobre las donaciones a Notre Dame:

1) ¿Quién te crees que sos para opinar sobre la Plata de los demás? 

2) ¿Cómo sabes que los donantes no hacen caridad con los pobres y demás?

3) ¿Vos donás algo para los pobres?

4) Deja vivir libremente a la gente."
en,uidsea@gmail.com,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,The Good Place....maybe,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
pt,recife,"RT @Ideias_Radicais: Ah mas puta que pariu fecha a França porque não tem mais chance desse país virar algo útil

https://t.co/ns0eg06yRo"
en,,"RT @ARedPillReport: Jihad leader on Notre Dame: “The cross was broken, a sign of good omens. We rejoice over anything that hurts them.” https://t.co/9bHlcAqJbr"
pt,"Avaré, Brasil","RT @BLOGdoPEPE: Se Edir Macedo ver o quanto a Catedral de Notre Dame arrecadou em 4 dias ,ele manda tocar fogo no Templo de Salomão"
en,Atlanta GA,I swear to god if they put a diagrid on top of Notre Dame Paris I will throw rocks at it.
es,venezuela. guarenas,"RT @Nanyusnar: Mami me dice:

“Aaaayyyy Nani, siempre quise conocer las Torres Gemelas y la Catedral de Notre Dame, no sé por qué ahora quisiera conocer el Palacio de Miraflores y el Cuartel de la Montaña …”. Ujuuummmmmm 👍🤔"
en,"Fredericton, New Brunswick",RT @SalenaZito: Thank you ⁦@yashar⁩ for not only wanting to be part of something bigger than yourself but recognizing how you could do that for the greater good and bringing people together on that note.  https://t.co/sJGJ1MoayE
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Algeria,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,,RT @_fionaneill_: who wants to tell the billionaires that donated all that money to rebuild Notre Dame that NO ONES GONNA BE AROUND TO FUCKIN LOOK AT IT IF YOU DONT START PUTTING MONEY TOWARDS OUR EARTH AND THE ISSUES THAT ARE RUINING IT
pt,,"RT @cartacapital: Protestos na França entram no quinto mês com alusões ao incêndio de catedral. ""Milhões para Notre-Dame, e para nós, os pobres?"", estampava cartaz de um manifestante.
Confira - https://t.co/Ne0LaqECcd"
pt,,"RT @cartacapital: Protestos na França entram no quinto mês com alusões ao incêndio de catedral. ""Milhões para Notre-Dame, e para nós, os pobres?"", estampava cartaz de um manifestante.
Confira - https://t.co/Ne0LaqECcd"
en,"Puerto Rico, USA","RT @ABC: ""The country and the entire world were watching.""

Hundreds of firefighters who fought the flames at the Notre Dame Cathedral were honored at the Elysee Palace, with French President Emmanuel Macron thanking them during a tribute ceremony. https://t.co/meS5uAbLrc https://t.co/bKvN1xziV8"
en,"Las Vegas, NV",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Atlanta, GA","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
fr,"Toulouse, France",RT @rachidowsky13: Les commerçants qui proposent d’arrondir à l’euro au-dessus pour Notre-Dame me rappellent cette scène dans South Park qui me TERMINE. https://t.co/mLk6JbqZkE
en,"Salmon Arm, B.C., Canada",RT @accidentalhurt: I know that the Notre Dame is a very important landmark but the fact that billionaires have pledged over 600 million dollars in under 24 hours to help fix it just really puts into perspective how easily rich people could help solve world issues if they cared
en,"Kano, Nigeria","RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
es,,Los que dicen “on tas” son los mismos que suben su foto de Notre Dame de hace 10 años ?
en,"Virginia, USA","RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,Dm's are always open,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,earth,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Notre Dame, IN",RT @PeteButtigieg: So great. #GoIrish  https://t.co/dTFwG9oOLP
en,,"RT @ringfox1: $1 billion raised for the  Notre Dame disaster. I get the history behind the Cathedral.BUT.Why can we not raise that sort of money for under privileged, poor, starving, homeless kids and people at home and around the world? How can a building be more important than those in need?"
en,"Mississippi, USA",RT @ABC7Chicago: For the first time in nine centuries there will be no Easter services at Notre Dame Cathedral in Paris: https://t.co/Kb4yG4kVLs
en,,"RT @ThisIsREngland: @FolkishRight Broke: Notre Dame will be re-built as a symbol of globalist domination over Europe

Woke: Notre Dame was always a symbol of globalist domination over Europe"
fr,Twitter Parish,"Noté par @RorateCaeli : 

Notre-Dame «quasi sauvée», selon le ministre de la Culture https://t.co/gtgqUfIR5t"
en,"Boston, MA USA",NBC condemns questions about Notre Dame fire being jihad arson as “Islamophobic conspiracy theories” https://t.co/jQSQLs8aom
en,"Portland, OR",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Moore, OK",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
fr,Somewhere over the rainbow,"RT @CliveTwo: Gad Elmaleh : ""en voyant l’incendie j’ai eu une idée, monter une comédie musicale NOTRE-DAME De Paris avec des chanteurs populaires genre Garou ou Hélène Ségara..."" https://t.co/s6RVpeCD4z"
en,,RT @jihadwatchRS: French stonemason at Notre Dame tells of working with Muslims “who hate us” and “pray on the site” https://t.co/5g5681627y
en,Hogwarts Dungeon,"RT @meganromer: 2 French billionaires snapped their fingers and raised $300,000,000 for the rebuilding of Notre Dame.

38,000 of us pledged what we could, ranging from $1 to $50,000, in order to raise $2,000,000 to rebuild a few black churches.

That’s what wealth inequality looks like."
en,"Colorado, USA",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en-GB,"Bristol, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"Marshall, MO","@looksbizarre There is no architect living who is a match for Notre Dame, they should restore it."
en,🤡🌎,RT @Sir_Creaky: I will personally invade France at the head of a mighty army to destroy any such monstrous carbuncle blemishing Notre Dame. https://t.co/bCRlbPCPWs
fr,Conakry,"RT @pathus90: Les ivoiriens sont forts 😭😭😭😭
« NOTRE DAME DE PARIS, j'ai déjà 10 feuilles de tôles et 10 sacs de ciments j'ai juste besoin de visa pour venir déposer mon don »"
en,"Missouri, USA","RT @RandyLe15721271: This is what the MSM will not show you,nor will they tell you the before the attack on Notre Dame that there were over 100 Churches attacked in France this year.Sweden does not report Isl*mic rapes.They do not report that English cities are now predominantly Musl*m. #ITISHERE
 👇 https://t.co/Cmw3dPGXd5"
en,Wrong side of Heaven,Another view of someone on the Notre Dame before Fire crews arrived to the scene 👉 https://t.co/0pnOcfO1Vx
en,"London, England",RT @angelaphxx: Please some explain why Ghana and Guinea are both donating 2 milion dollars for the Notre Dame
fr,Hexagonale,RT @dragonduclos: Notre-Dame : «Le ministère exige que les demandes d’interview et éléments de langage envisagés dans la réponse aux questions doivent être annoncées et autorisés préalablement par le cabinet du ministre.» https://t.co/8u6vX0PRgC via @libe
en,Adelaide,"RT @RoyalFineArt: Notre-Dame competition an extraordinary opportunity, says Norman Foster. https://t.co/uQxmDZgHbz https://t.co/FPpQgUmckF"
en,,"RT @RockwellGlobal: A historian's laser scans of the Notre Dame could play a crucial part in helping to rebuild it. #TechTuesday #NotreDameFire #NotreDame #architecture #tech 
https://t.co/Iz2PMf6hd0"
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,,RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,"South Shields, England",RT @ajzfern: Did you know that the $1Billion +  that has been donated to Notre Dame would be enough to clean up all of the Great Pacific Garbage Patch? https://t.co/kHrTm80zCW
en,Universe,RT @HighImpactFlix: Don't cry for burning of Notre Dame.  Cry for the innumerable victims who were held in place by disgusting cult leaders as they systematically took advantage of those who were so mentally weak that they couldn't break free from roaming bands of the vile monsters at her alter!
en,,"#NotreDame ist ein wertvolles Stück Kulturerbe und sollte geschützt werden und wir WOLLEN es erhalten. Aber sollten wir etwas derart Kulturell Monumentales, etwas so zeitloses und unsterbliches, mit Leben vergleichen? Es löst keine Probleme, Notre Dame als Grund zu sehen."
es,Santiago,"RT @hugoguionista: Soy ateo y no quise opinar sobre el incendio en Notre Dame, pero han pasado los días y hemos visto a muchos llorar por este ""patrimonio de la humanidad"" mientras recaudan miles de millones para volver a ""enchularlo"" como si fuera prioridad. 
Y no, no lo es
Háblame de prioridades https://t.co/TQ73FrJxkf"
fr,Somewhere over the rainbow,"RT @AurelieLili00: - J'arrive plus à payer mes factures.

- Oui mais pense à Notre-Dame...

- J'arrive plus à acheter des produits d'hygiène.

- Oui mais Notre-Dame...

- Je me prive de manger pour mes enfants.

- ET NOTRE-DAME ALORS ? T'AS AUCUN SENS DES PRIORITÉS PUTAIN DE PROLO !

#Acte23"
en,,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,Nigeria,"RT @Bafana_Nhlapo: Mozambique has had to surrender it's  sovereignty to the IMF in an attempt to reconstruct. This, in exchange for $118 million dollar credit. About 8000km away, the French received donations of over $660 million in only 3 days for the Notre Dame. ""Black child, you are on your own"" https://t.co/uq3qhkgH7K"
en,"Pompano Beach, FL",RT @HuxleyWarnedUs: ‘Wait for the Next‘ – Islamic State-linked Group Issue Notre Dame Threat https://t.co/DxIXWunHpQ via @BreitbartNews
en,,"RT @BillyArmagh: Before the news cycle moves on, please notice and absorb this fact: in a few hours, three billionaires shrugged, yawned, and dropped $752,652,500.00 to rebuild Notre Dame, and that was spare change.

Imagine what we’d build if we taxed our resources back from billionaires."
en,"Cairo, Egypt 30.11135,31.413857","RT @RoyalFineArt: Notre-Dame competition an extraordinary opportunity, says Norman Foster. https://t.co/uQxmDZgHbz https://t.co/FPpQgUmckF"
es,Venezuela,Las abejas que viven en el techo de Notre Dame se salvaron del incendio (fotos) https://t.co/lmPc753mGX           ·
